student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,lab_performance,previous_related_score,cgpa,credits,is_practical,class_avg_score,trend_indicator,weakness_severity,needs_intervention
STU_03190,DevOps Laboratory,ITSBL603,6,improving,63.8,77.6,78.9,62.2,5.24,2,1,62.8,1,1,0
STU_03191,Artificial Intelligence,ITPCC710,7,average,17.0,61.3,26.9,58.9,6.33,4,0,47.0,0,3,1
STU_03191,AI Laboratory,ITLBC711,7,average,50.2,74.0,51.5,46.4,6.33,1,1,47.0,1,1,0
STU_03191,Data Analytics Lab,ITLBC712,7,average,52.0,65.6,51.8,53.9,6.33,1,1,47.0,1,2,1
STU_03192,Engineering Mathematics-IV,MATH401,4,average,36.6,76.1,23.1,25.8,5.71,4,0,36.9,0,2,0
STU_03192,Operating Systems,OS401,4,average,55.1,78.4,66.5,57.9,5.71,4,0,36.9,1,1,0
STU_03192,Computer Networks,CN401,4,average,30.2,87.9,26.8,45.2,5.71,4,0,36.9,0,3,1
STU_03192,Software Engineering,SE401,4,average,54.0,70.1,62.3,56.3,5.71,4,0,36.9,1,2,0
STU_03192,Microcontroller & Embedded Systems,MES401,4,average,30.1,79.6,20.2,53.5,5.71,4,0,36.9,1,3,1
STU_03192,Microcontroller Lab,MESL401,4,average,78.5,71.8,65.8,67.7,5.71,1,1,36.9,0,1,0
STU_03192,Computer Networks Lab,CNL401,4,average,53.9,72.1,43.1,55.9,5.71,1,1,36.9,0,2,0
STU_03193,Automata Theory,ITPCC509,5,struggling,2.0,41.4,20.1,5.8,2.12,4,0,56.1,0,4,1
STU_03193,Design & Analysis of Algorithms,ITPCC501,5,struggling,21.9,51.2,24.2,36.6,2.12,3,0,56.1,0,4,1
STU_03193,Cloud Computing Laboratory,ITLBC506,5,struggling,35.6,55.3,29.1,18.5,2.12,1,1,56.1,0,3,1
STU_03193,Mobile App Development Lab,ITLBC507,5,struggling,12.3,46.3,18.2,25.1,2.12,1,1,56.1,-1,4,1
STU_03194,Automata Theory,ITPCC509,5,below_avg,2.2,42.2,7.2,26.4,3.1,4,0,49.6,0,4,1
STU_03194,Design & Analysis of Algorithms,ITPCC501,5,below_avg,2.0,47.3,0.0,33.0,3.1,3,0,49.6,-1,4,1
STU_03194,Cloud Computing Laboratory,ITLBC506,5,below_avg,10.8,49.9,8.7,29.7,3.1,1,1,49.6,0,4,1
STU_03194,Mobile App Development Lab,ITLBC507,5,below_avg,7.0,48.2,17.1,25.3,3.1,1,1,49.6,0,4,1
STU_03195,Engineering Mathematics-IV,MATH401,4,struggling,35.0,67.6,54.9,2.0,3.73,4,0,47.0,0,3,1
STU_03195,Operating Systems,OS401,4,struggling,8.1,73.9,0.0,42.1,3.73,4,0,47.0,-1,4,1
STU_03195,Computer Networks,CN401,4,struggling,14.0,63.8,0.0,39.3,3.73,4,0,47.0,-1,4,1
STU_03195,Software Engineering,SE401,4,struggling,2.0,55.3,0.0,23.1,3.73,4,0,47.0,-1,4,1
STU_03195,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,67.9,10.4,29.9,3.73,4,0,47.0,-1,4,1
STU_03195,Microcontroller Lab,MESL401,4,struggling,23.4,67.4,18.2,6.4,3.73,1,1,47.0,0,4,1
STU_03195,Computer Networks Lab,CNL401,4,struggling,8.0,53.4,20.0,37.1,3.73,1,1,47.0,-1,4,1
STU_03196,Engineering Mathematics-IV,MATH401,4,struggling,2.0,19.5,7.3,17.8,3.26,4,0,49.3,-1,4,1
STU_03196,Operating Systems,OS401,4,struggling,2.0,9.5,0.0,21.2,3.26,4,0,49.3,-1,4,1
STU_03196,Computer Networks,CN401,4,struggling,31.6,47.9,14.9,26.1,3.26,4,0,49.3,0,4,1
STU_03196,Software Engineering,SE401,4,struggling,22.5,50.5,37.4,20.7,3.26,4,0,49.3,-1,4,1
STU_03196,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,36.3,8.0,24.8,3.26,4,0,49.3,-1,4,1
STU_03196,Microcontroller Lab,MESL401,4,struggling,26.4,20.9,39.4,28.2,3.26,1,1,49.3,0,4,1
STU_03196,Computer Networks Lab,CNL401,4,struggling,30.8,41.8,55.0,25.1,3.26,1,1,49.3,0,4,1
STU_03197,Engineering Mathematics-III,MATH301,3,above_avg,59.0,88.4,58.4,55.8,6.01,4,0,48.3,1,1,0
STU_03197,Data Structures and Algorithms,DSA301,3,above_avg,60.3,87.2,83.0,46.8,6.01,4,0,48.3,0,1,0
STU_03197,Database Management Systems,DBMS301,3,above_avg,56.2,82.2,43.9,64.7,6.01,4,0,48.3,-1,1,0
STU_03197,Digital Logic & Design,DLDA301,3,above_avg,54.6,97.0,65.7,55.4,6.01,4,0,48.3,0,1,0
STU_03197,Python Programming,PYTHON301,3,above_avg,63.7,80.4,57.2,55.7,6.01,2,1,48.3,1,0,0
STU_03197,DSA Laboratory,DSAL301,3,above_avg,58.1,74.0,68.3,63.7,6.01,1,1,48.3,-1,1,0
STU_03198,Engineering Mathematics-IV,MATH401,4,topper,87.1,84.5,98.3,89.6,9.0,4,0,69.5,1,0,0
STU_03198,Operating Systems,OS401,4,topper,87.4,87.4,85.8,77.0,9.0,4,0,69.5,-1,0,0
STU_03198,Computer Networks,CN401,4,topper,87.5,100.0,72.9,91.0,9.0,4,0,69.5,0,0,0
STU_03198,Software Engineering,SE401,4,topper,79.6,80.0,77.4,89.6,9.0,4,0,69.5,0,0,0
STU_03198,Microcontroller & Embedded Systems,MES401,4,topper,77.4,100.0,71.7,89.3,9.0,4,0,69.5,0,0,0
STU_03198,Microcontroller Lab,MESL401,4,topper,99.7,100.0,91.8,86.1,9.0,1,1,69.5,0,0,0
STU_03198,Computer Networks Lab,CNL401,4,topper,93.7,89.8,100.0,76.9,9.0,1,1,69.5,0,0,0
STU_03199,Artificial Intelligence,ITPCC710,7,below_avg,9.7,46.7,17.7,48.0,2.5,4,0,51.6,0,4,1
STU_03199,AI Laboratory,ITLBC711,7,below_avg,41.4,50.8,53.1,37.5,2.5,1,1,51.6,0,2,0
STU_03199,Data Analytics Lab,ITLBC712,7,below_avg,20.1,64.2,9.2,27.8,2.5,1,1,51.6,0,3,1
STU_03200,Artificial Intelligence,ITPCC710,7,below_avg,21.8,76.6,38.5,62.8,3.44,4,0,67.4,0,3,1
STU_03200,AI Laboratory,ITLBC711,7,below_avg,43.3,65.7,31.3,31.5,3.44,1,1,67.4,0,2,0
STU_03200,Data Analytics Lab,ITLBC712,7,below_avg,56.1,59.3,83.9,30.8,3.44,1,1,67.4,1,2,0
STU_03201,Automata Theory,ITPCC509,5,average,45.1,78.7,47.8,57.2,6.02,4,0,49.9,1,2,1
STU_03201,Design & Analysis of Algorithms,ITPCC501,5,average,43.3,85.1,16.9,77.1,6.02,3,0,49.9,-1,2,0
STU_03201,Cloud Computing Laboratory,ITLBC506,5,average,63.6,69.1,79.9,49.2,6.02,1,1,49.9,0,1,0
STU_03201,Mobile App Development Lab,ITLBC507,5,average,56.2,90.0,47.4,50.8,6.02,1,1,49.9,0,1,0
STU_03202,Engineering Mathematics-IV,MATH401,4,average,41.2,85.9,24.7,34.0,5.83,4,0,64.0,0,2,0
STU_03202,Operating Systems,OS401,4,average,45.2,79.1,37.3,63.2,5.83,4,0,64.0,0,1,0
STU_03202,Computer Networks,CN401,4,average,62.1,62.9,55.9,31.5,5.83,4,0,64.0,1,2,1
STU_03202,Software Engineering,SE401,4,average,48.2,73.0,43.7,34.7,5.83,4,0,64.0,0,1,0
STU_03202,Microcontroller & Embedded Systems,MES401,4,average,21.9,66.7,30.7,55.1,5.83,4,0,64.0,0,3,1
STU_03202,Microcontroller Lab,MESL401,4,average,58.3,78.7,59.9,41.1,5.83,1,1,64.0,1,1,0
STU_03202,Computer Networks Lab,CNL401,4,average,49.0,74.8,38.7,38.1,5.83,1,1,64.0,1,1,0
STU_03203,Engineering Mathematics-IV,MATH401,4,below_avg,5.1,65.4,3.3,2.0,1.69,4,0,63.7,0,4,1
STU_03203,Operating Systems,OS401,4,below_avg,30.1,56.0,0.0,33.8,1.69,4,0,63.7,1,3,1
STU_03203,Computer Networks,CN401,4,below_avg,37.9,84.3,33.6,32.9,1.69,4,0,63.7,0,3,1
STU_03203,Software Engineering,SE401,4,below_avg,8.6,50.4,11.6,18.2,1.69,4,0,63.7,-1,4,1
STU_03203,Microcontroller & Embedded Systems,MES401,4,below_avg,15.5,53.9,0.0,28.6,1.69,4,0,63.7,1,4,1
STU_03203,Microcontroller Lab,MESL401,4,below_avg,23.8,64.7,31.1,31.8,1.69,1,1,63.7,0,4,1
STU_03203,Computer Networks Lab,CNL401,4,below_avg,13.6,63.4,18.4,29.1,1.69,1,1,63.7,1,4,1
STU_03204,Engineering Mathematics-IV,MATH401,4,strong,54.3,91.6,64.6,100.0,6.62,4,0,53.0,1,2,0
STU_03204,Operating Systems,OS401,4,strong,67.2,71.1,70.0,64.7,6.62,4,0,53.0,-1,0,0
STU_03204,Computer Networks,CN401,4,strong,68.2,87.1,45.1,45.6,6.62,4,0,53.0,0,0,0
STU_03204,Software Engineering,SE401,4,strong,80.1,100.0,76.7,61.5,6.62,4,0,53.0,1,0,0
STU_03204,Microcontroller & Embedded Systems,MES401,4,strong,74.7,95.3,55.6,72.4,6.62,4,0,53.0,-1,0,0
STU_03204,Microcontroller Lab,MESL401,4,strong,85.2,94.1,93.6,59.9,6.62,1,1,53.0,0,0,0
STU_03204,Computer Networks Lab,CNL401,4,strong,89.7,99.3,100.0,59.2,6.62,1,1,53.0,0,0,0
STU_03205,Engineering Mathematics-III,MATH301,3,topper,87.2,94.7,97.9,78.0,8.46,4,0,48.9,0,0,0
STU_03205,Data Structures and Algorithms,DSA301,3,topper,87.1,90.0,100.0,84.4,8.46,4,0,48.9,0,0,0
STU_03205,Database Management Systems,DBMS301,3,topper,96.1,82.5,98.8,100.0,8.46,4,0,48.9,0,0,0
STU_03205,Digital Logic & Design,DLDA301,3,topper,79.9,96.7,49.7,88.3,8.46,4,0,48.9,0,0,0
STU_03205,Python Programming,PYTHON301,3,topper,87.0,88.5,100.0,86.4,8.46,2,1,48.9,0,0,0
STU_03205,DSA Laboratory,DSAL301,3,topper,87.1,84.5,88.5,76.4,8.46,1,1,48.9,0,0,0
STU_03206,Engineering Mathematics-IV,MATH401,4,strong,66.7,86.3,90.1,45.8,6.33,4,0,43.0,-1,0,0
STU_03206,Operating Systems,OS401,4,strong,49.0,75.0,36.9,53.2,6.33,4,0,43.0,-1,2,0
STU_03206,Computer Networks,CN401,4,strong,63.4,92.9,41.2,67.3,6.33,4,0,43.0,0,1,0
STU_03206,Software Engineering,SE401,4,strong,40.0,81.2,16.5,67.3,6.33,4,0,43.0,0,2,0
STU_03206,Microcontroller & Embedded Systems,MES401,4,strong,65.0,98.0,61.0,59.9,6.33,4,0,43.0,0,0,0
STU_03206,Microcontroller Lab,MESL401,4,strong,84.7,93.7,100.0,54.2,6.33,1,1,43.0,1,0,0
STU_03206,Computer Networks Lab,CNL401,4,strong,65.1,86.9,81.3,64.7,6.33,1,1,43.0,0,0,0
STU_03207,Engineering Mathematics-IV,MATH401,4,topper,92.8,91.5,80.7,82.3,8.65,4,0,48.6,-1,0,0
STU_03207,Operating Systems,OS401,4,topper,73.6,78.7,52.7,80.8,8.65,4,0,48.6,0,0,0
STU_03207,Computer Networks,CN401,4,topper,84.0,98.1,74.7,59.6,8.65,4,0,48.6,0,0,0
STU_03207,Software Engineering,SE401,4,topper,82.9,96.9,81.3,73.8,8.65,4,0,48.6,0,0,0
STU_03207,Microcontroller & Embedded Systems,MES401,4,topper,78.3,79.2,76.0,67.3,8.65,4,0,48.6,1,0,0
STU_03207,Microcontroller Lab,MESL401,4,topper,75.7,87.4,92.0,66.2,8.65,1,1,48.6,1,0,0
STU_03207,Computer Networks Lab,CNL401,4,topper,100.0,93.8,100.0,67.5,8.65,1,1,48.6,-1,0,0
STU_03208,Cryptography & Network Security,ITPCC611,6,strong,76.3,81.7,75.2,76.9,7.57,4,0,59.3,1,0,0
STU_03208,Cryptography Lab,ITLBC608,6,strong,77.6,85.9,99.4,78.5,7.57,1,1,59.3,0,0,0
STU_03208,Data Science Laboratory,ITLBC609,6,strong,89.0,88.7,100.0,88.9,7.57,1,1,59.3,0,0,0
STU_03208,DevOps Laboratory,ITSBL603,6,strong,68.4,95.3,71.4,59.6,7.57,2,1,59.3,1,1,0
STU_03209,Engineering Mathematics-IV,MATH401,4,topper,79.8,100.0,59.6,78.5,9.42,4,0,57.1,1,0,0
STU_03209,Operating Systems,OS401,4,topper,68.7,94.6,76.9,83.3,9.42,4,0,57.1,-1,0,0
STU_03209,Computer Networks,CN401,4,topper,69.1,90.2,27.0,80.9,9.42,4,0,57.1,-1,0,0
STU_03209,Software Engineering,SE401,4,topper,92.0,79.0,63.7,80.1,9.42,4,0,57.1,0,0,0
STU_03209,Microcontroller & Embedded Systems,MES401,4,topper,61.6,100.0,61.7,57.9,9.42,4,0,57.1,0,0,0
STU_03209,Microcontroller Lab,MESL401,4,topper,81.5,89.4,74.0,75.0,9.42,1,1,57.1,1,0,0
STU_03209,Computer Networks Lab,CNL401,4,topper,69.8,100.0,91.0,81.4,9.42,1,1,57.1,1,0,0
STU_03210,Engineering Mathematics-III,MATH301,3,strong,48.4,95.7,38.8,46.1,6.64,4,0,51.4,0,2,0
STU_03210,Data Structures and Algorithms,DSA301,3,strong,51.1,90.9,63.9,75.8,6.64,4,0,51.4,1,1,0
STU_03210,Database Management Systems,DBMS301,3,strong,54.6,84.2,63.7,74.1,6.64,4,0,51.4,0,2,0
STU_03210,Digital Logic & Design,DLDA301,3,strong,48.0,98.9,53.3,53.9,6.64,4,0,51.4,0,1,0
STU_03210,Python Programming,PYTHON301,3,strong,58.3,83.4,61.3,78.9,6.64,2,1,51.4,0,0,0
STU_03210,DSA Laboratory,DSAL301,3,strong,78.8,97.9,99.3,54.8,6.64,1,1,51.4,0,0,0
STU_03211,Cryptography & Network Security,ITPCC611,6,above_avg,51.2,76.6,42.4,68.5,7.63,4,0,58.3,-1,1,0
STU_03211,Cryptography Lab,ITLBC608,6,above_avg,45.0,73.9,44.0,52.4,7.63,1,1,58.3,0,2,0
STU_03211,Data Science Laboratory,ITLBC609,6,above_avg,79.3,83.8,99.6,61.4,7.63,1,1,58.3,1,0,0
STU_03211,DevOps Laboratory,ITSBL603,6,above_avg,35.0,53.2,36.0,34.2,7.63,2,1,58.3,1,3,1
STU_03212,Engineering Mathematics-IV,MATH401,4,above_avg,46.6,82.3,40.4,49.4,6.29,4,0,61.8,-1,1,0
STU_03212,Operating Systems,OS401,4,above_avg,53.5,84.0,61.1,56.3,6.29,4,0,61.8,0,2,0
STU_03212,Computer Networks,CN401,4,above_avg,65.8,88.0,74.9,66.4,6.29,4,0,61.8,0,0,0
STU_03212,Software Engineering,SE401,4,above_avg,71.4,73.8,56.5,73.5,6.29,4,0,61.8,1,1,0
STU_03212,Microcontroller & Embedded Systems,MES401,4,above_avg,47.1,69.2,43.6,50.6,6.29,4,0,61.8,0,2,1
STU_03212,Microcontroller Lab,MESL401,4,above_avg,72.6,70.5,71.4,74.8,6.29,1,1,61.8,0,0,0
STU_03212,Computer Networks Lab,CNL401,4,above_avg,54.2,90.0,65.9,47.1,6.29,1,1,61.8,0,1,0
STU_03213,Automata Theory,ITPCC509,5,topper,82.6,94.7,60.3,60.8,9.75,4,0,52.1,0,0,0
STU_03213,Design & Analysis of Algorithms,ITPCC501,5,topper,77.8,97.0,52.0,57.6,9.75,3,0,52.1,-1,0,0
STU_03213,Cloud Computing Laboratory,ITLBC506,5,topper,86.1,100.0,100.0,39.7,9.75,1,1,52.1,1,0,0
STU_03213,Mobile App Development Lab,ITLBC507,5,topper,72.4,100.0,78.4,56.5,9.75,1,1,52.1,-1,0,0
STU_03214,Engineering Mathematics-III,MATH301,3,average,20.5,69.2,17.2,59.3,4.86,4,0,48.5,-1,4,1
STU_03214,Data Structures and Algorithms,DSA301,3,average,38.5,73.9,26.2,70.7,4.86,4,0,48.5,1,2,1
STU_03214,Database Management Systems,DBMS301,3,average,30.4,74.2,62.3,60.7,4.86,4,0,48.5,-1,3,1
STU_03214,Digital Logic & Design,DLDA301,3,average,37.4,85.8,40.0,55.7,4.86,4,0,48.5,0,3,1
STU_03214,Python Programming,PYTHON301,3,average,42.7,89.7,54.2,50.0,4.86,2,1,48.5,-1,2,1
STU_03214,DSA Laboratory,DSAL301,3,average,51.4,80.3,38.8,56.7,4.86,1,1,48.5,1,2,0
STU_03215,Cryptography & Network Security,ITPCC611,6,average,32.0,54.4,18.9,25.3,3.68,4,0,58.4,0,4,1
STU_03215,Cryptography Lab,ITLBC608,6,average,35.5,67.6,60.4,47.8,3.68,1,1,58.4,0,3,1
STU_03215,Data Science Laboratory,ITLBC609,6,average,65.5,61.7,77.5,46.2,3.68,1,1,58.4,1,1,0
STU_03215,DevOps Laboratory,ITSBL603,6,average,35.8,77.9,26.9,47.3,3.68,2,1,58.4,0,2,0
STU_03216,Cryptography & Network Security,ITPCC611,6,above_avg,59.9,87.6,69.0,65.0,5.8,4,0,58.6,0,1,0
STU_03216,Cryptography Lab,ITLBC608,6,above_avg,68.3,85.0,60.7,53.3,5.8,1,1,58.6,-1,0,0
STU_03216,Data Science Laboratory,ITLBC609,6,above_avg,55.9,84.5,64.4,50.8,5.8,1,1,58.6,0,1,0
STU_03216,DevOps Laboratory,ITSBL603,6,above_avg,64.3,94.2,44.7,57.3,5.8,2,1,58.6,0,1,0
STU_03217,Artificial Intelligence,ITPCC710,7,strong,59.7,90.2,54.1,88.2,7.14,4,0,51.5,1,1,0
STU_03217,AI Laboratory,ITLBC711,7,strong,93.6,94.3,93.0,88.4,7.14,1,1,51.5,1,0,0
STU_03217,Data Analytics Lab,ITLBC712,7,strong,81.5,100.0,100.0,77.7,7.14,1,1,51.5,1,0,0
STU_03218,Artificial Intelligence,ITPCC710,7,above_avg,62.8,80.4,65.4,67.8,7.17,4,0,51.8,0,1,0
STU_03218,AI Laboratory,ITLBC711,7,above_avg,43.8,72.9,42.4,29.5,7.17,1,1,51.8,-1,3,1
STU_03218,Data Analytics Lab,ITLBC712,7,above_avg,50.2,87.6,34.9,32.3,7.17,1,1,51.8,0,2,0
STU_03219,Cryptography & Network Security,ITPCC611,6,failing,2.0,39.4,0.0,11.6,1.47,4,0,51.3,-1,4,1
STU_03219,Cryptography Lab,ITLBC608,6,failing,25.0,37.2,47.0,22.6,1.47,1,1,51.3,0,4,1
STU_03219,Data Science Laboratory,ITLBC609,6,failing,7.1,37.1,14.2,19.0,1.47,1,1,51.3,-1,4,1
STU_03219,DevOps Laboratory,ITSBL603,6,failing,39.7,32.2,58.7,32.9,1.47,2,1,51.3,-1,4,1
STU_03220,Cryptography & Network Security,ITPCC611,6,strong,65.0,86.7,62.0,72.5,6.49,4,0,32.4,0,1,0
STU_03220,Cryptography Lab,ITLBC608,6,strong,64.4,78.0,76.3,85.2,6.49,1,1,32.4,0,1,0
STU_03220,Data Science Laboratory,ITLBC609,6,strong,62.6,82.2,77.1,42.2,6.49,1,1,32.4,0,0,0
STU_03220,DevOps Laboratory,ITSBL603,6,strong,59.3,84.5,56.3,67.8,6.49,2,1,32.4,-1,1,0
STU_03221,Cryptography & Network Security,ITPCC611,6,strong,59.6,82.5,75.4,51.1,6.89,4,0,52.9,1,1,0
STU_03221,Cryptography Lab,ITLBC608,6,strong,66.1,70.1,78.5,88.4,6.89,1,1,52.9,0,0,0
STU_03221,Data Science Laboratory,ITLBC609,6,strong,66.6,100.0,73.3,76.2,6.89,1,1,52.9,0,0,0
STU_03221,DevOps Laboratory,ITSBL603,6,strong,74.8,81.7,76.7,67.2,6.89,2,1,52.9,0,0,0
STU_03222,Cryptography & Network Security,ITPCC611,6,above_avg,44.9,86.3,37.3,62.7,5.58,4,0,54.8,0,2,0
STU_03222,Cryptography Lab,ITLBC608,6,above_avg,44.2,100.0,36.2,40.6,5.58,1,1,54.8,0,2,1
STU_03222,Data Science Laboratory,ITLBC609,6,above_avg,65.3,87.5,83.5,45.3,5.58,1,1,54.8,1,0,0
STU_03222,DevOps Laboratory,ITSBL603,6,above_avg,38.2,84.7,49.4,70.9,5.58,2,1,54.8,0,2,0
STU_03223,Engineering Mathematics-III,MATH301,3,below_avg,36.1,68.4,9.4,59.1,4.3,4,0,58.7,0,3,1
STU_03223,Data Structures and Algorithms,DSA301,3,below_avg,21.6,60.9,27.8,23.6,4.3,4,0,58.7,0,4,1
STU_03223,Database Management Systems,DBMS301,3,below_avg,12.8,41.6,20.7,13.2,4.3,4,0,58.7,0,4,1
STU_03223,Digital Logic & Design,DLDA301,3,below_avg,42.5,65.4,45.1,19.4,4.3,4,0,58.7,0,3,1
STU_03223,Python Programming,PYTHON301,3,below_avg,44.7,63.0,48.4,32.0,4.3,2,1,58.7,-1,3,1
STU_03223,DSA Laboratory,DSAL301,3,below_avg,37.9,56.4,61.1,5.0,4.3,1,1,58.7,1,3,1
STU_03224,Engineering Mathematics-III,MATH301,3,strong,51.5,81.6,28.7,76.0,8.44,4,0,46.7,1,1,0
STU_03224,Data Structures and Algorithms,DSA301,3,strong,53.2,80.6,70.4,50.6,8.44,4,0,46.7,0,1,0
STU_03224,Database Management Systems,DBMS301,3,strong,80.2,89.3,82.6,52.4,8.44,4,0,46.7,0,0,0
STU_03224,Digital Logic & Design,DLDA301,3,strong,72.0,81.2,59.5,85.0,8.44,4,0,46.7,-1,0,0
STU_03224,Python Programming,PYTHON301,3,strong,86.9,82.4,100.0,83.0,8.44,2,1,46.7,0,0,0
STU_03224,DSA Laboratory,DSAL301,3,strong,87.7,93.1,78.8,55.7,8.44,1,1,46.7,0,0,0
STU_03225,Cryptography & Network Security,ITPCC611,6,struggling,42.6,44.3,60.7,33.1,2.52,4,0,63.0,-1,4,1
STU_03225,Cryptography Lab,ITLBC608,6,struggling,6.4,42.6,3.4,42.6,2.52,1,1,63.0,-1,4,1
STU_03225,Data Science Laboratory,ITLBC609,6,struggling,23.0,52.1,29.7,22.1,2.52,1,1,63.0,-1,4,1
STU_03225,DevOps Laboratory,ITSBL603,6,struggling,11.7,46.1,29.1,52.7,2.52,2,1,63.0,-1,4,1
STU_03226,Engineering Mathematics-IV,MATH401,4,topper,90.2,100.0,84.0,75.4,8.81,4,0,45.1,0,0,0
STU_03226,Operating Systems,OS401,4,topper,85.6,100.0,71.0,72.8,8.81,4,0,45.1,1,0,0
STU_03226,Computer Networks,CN401,4,topper,91.5,92.1,82.0,95.1,8.81,4,0,45.1,-1,0,0
STU_03226,Software Engineering,SE401,4,topper,100.0,100.0,100.0,81.8,8.81,4,0,45.1,0,0,0
STU_03226,Microcontroller & Embedded Systems,MES401,4,topper,97.2,87.2,71.5,84.6,8.81,4,0,45.1,0,0,0
STU_03226,Microcontroller Lab,MESL401,4,topper,94.3,90.3,100.0,98.7,8.81,1,1,45.1,0,0,0
STU_03226,Computer Networks Lab,CNL401,4,topper,100.0,88.4,100.0,79.3,8.81,1,1,45.1,0,0,0
STU_03227,Engineering Mathematics-III,MATH301,3,average,35.0,57.5,23.0,32.9,2.84,4,0,67.2,1,3,1
STU_03227,Data Structures and Algorithms,DSA301,3,average,39.8,78.5,39.3,20.7,2.84,4,0,67.2,-1,2,0
STU_03227,Database Management Systems,DBMS301,3,average,40.6,60.8,38.7,31.2,2.84,4,0,67.2,0,3,1
STU_03227,Digital Logic & Design,DLDA301,3,average,51.3,64.8,57.9,59.9,2.84,4,0,67.2,1,2,1
STU_03227,Python Programming,PYTHON301,3,average,41.3,66.3,33.7,39.7,2.84,2,1,67.2,0,2,0
STU_03227,DSA Laboratory,DSAL301,3,average,47.9,65.8,49.1,39.8,2.84,1,1,67.2,-1,2,0
STU_03228,Automata Theory,ITPCC509,5,strong,59.8,100.0,62.4,52.0,6.92,4,0,42.9,1,1,0
STU_03228,Design & Analysis of Algorithms,ITPCC501,5,strong,52.8,98.4,12.5,74.8,6.92,3,0,42.9,1,1,0
STU_03228,Cloud Computing Laboratory,ITLBC506,5,strong,74.7,97.0,98.8,79.9,6.92,1,1,42.9,1,0,0
STU_03228,Mobile App Development Lab,ITLBC507,5,strong,90.0,92.3,85.6,78.6,6.92,1,1,42.9,1,0,0
STU_03229,Engineering Mathematics-III,MATH301,3,above_avg,23.7,84.5,11.4,45.8,5.96,4,0,46.5,1,3,1
STU_03229,Data Structures and Algorithms,DSA301,3,above_avg,49.1,79.7,27.8,50.1,5.96,4,0,46.5,0,1,0
STU_03229,Database Management Systems,DBMS301,3,above_avg,49.0,81.3,30.0,63.5,5.96,4,0,46.5,0,1,0
STU_03229,Digital Logic & Design,DLDA301,3,above_avg,35.1,79.2,19.9,61.1,5.96,4,0,46.5,0,2,0
STU_03229,Python Programming,PYTHON301,3,above_avg,50.1,97.9,46.8,62.2,5.96,2,1,46.5,0,1,0
STU_03229,DSA Laboratory,DSAL301,3,above_avg,65.8,95.3,73.3,28.7,5.96,1,1,46.5,1,0,0
STU_03230,Engineering Mathematics-IV,MATH401,4,average,42.8,66.9,43.9,64.8,6.59,4,0,62.8,0,2,0
STU_03230,Operating Systems,OS401,4,average,49.2,70.5,39.5,37.1,6.59,4,0,62.8,1,2,0
STU_03230,Computer Networks,CN401,4,average,56.8,60.5,61.3,40.9,6.59,4,0,62.8,1,1,0
STU_03230,Software Engineering,SE401,4,average,50.2,78.7,35.4,29.0,6.59,4,0,62.8,0,1,0
STU_03230,Microcontroller & Embedded Systems,MES401,4,average,20.1,76.5,28.0,64.6,6.59,4,0,62.8,1,3,1
STU_03230,Microcontroller Lab,MESL401,4,average,51.2,67.1,65.7,49.4,6.59,1,1,62.8,0,1,0
STU_03230,Computer Networks Lab,CNL401,4,average,53.1,64.9,77.5,52.2,6.59,1,1,62.8,0,2,0
STU_03231,Engineering Mathematics-IV,MATH401,4,struggling,8.2,52.0,0.0,2.0,2.69,4,0,52.6,-1,4,1
STU_03231,Operating Systems,OS401,4,struggling,2.0,54.3,1.1,13.6,2.69,4,0,52.6,-1,4,1
STU_03231,Computer Networks,CN401,4,struggling,12.1,40.0,17.4,41.5,2.69,4,0,52.6,-1,4,1
STU_03231,Software Engineering,SE401,4,struggling,2.0,65.2,8.7,30.4,2.69,4,0,52.6,-1,4,1
STU_03231,Microcontroller & Embedded Systems,MES401,4,struggling,11.8,43.5,14.8,34.4,2.69,4,0,52.6,-1,4,1
STU_03231,Microcontroller Lab,MESL401,4,struggling,2.0,53.5,0.3,53.1,2.69,1,1,52.6,-1,4,1
STU_03231,Computer Networks Lab,CNL401,4,struggling,30.9,71.5,60.9,7.2,2.69,1,1,52.6,-1,3,1
STU_03232,Engineering Mathematics-III,MATH301,3,below_avg,41.7,38.9,33.1,38.1,5.59,4,0,46.7,-1,4,1
STU_03232,Data Structures and Algorithms,DSA301,3,below_avg,22.6,56.2,20.7,33.9,5.59,4,0,46.7,0,4,1
STU_03232,Database Management Systems,DBMS301,3,below_avg,35.3,56.9,51.8,44.5,5.59,4,0,46.7,0,3,1
STU_03232,Digital Logic & Design,DLDA301,3,below_avg,28.5,34.4,48.1,34.2,5.59,4,0,46.7,0,4,1
STU_03232,Python Programming,PYTHON301,3,below_avg,56.1,49.2,62.2,33.0,5.59,2,1,46.7,0,2,0
STU_03232,DSA Laboratory,DSAL301,3,below_avg,40.0,50.9,39.7,36.9,5.59,1,1,46.7,0,3,1
STU_03233,Engineering Mathematics-IV,MATH401,4,below_avg,27.7,46.1,0.0,19.9,2.76,4,0,51.1,0,3,1
STU_03233,Operating Systems,OS401,4,below_avg,34.7,52.3,40.6,38.9,2.76,4,0,51.1,0,4,1
STU_03233,Computer Networks,CN401,4,below_avg,16.6,57.5,22.8,31.3,2.76,4,0,51.1,-1,4,1
