student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,lab_performance,project_score,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_04517,below_avg,4,1.48,1.18,1.05,0.13,56.0,47.2,37.2,43.6,56.2,5.49,7,4,0,7,33.1,17.0,47.2,11.4,46.1,27.9,0.38,0.44
STU_04518,strong,5,7.32,7.56,7.77,-0.21,89.5,80.2,61.2,83.2,49.5,7.2,4,0,2,0,71.3,61.5,82.0,8.9,80.2,62.5,0.5,8.38
STU_04519,above_avg,4,6.71,5.09,7.79,-2.7,74.6,62.1,72.7,59.8,30.8,7.21,7,1,2,2,58.2,38.0,74.6,12.5,73.3,52.1,0.38,6.89
STU_04520,above_avg,4,6.05,5.18,7.26,-2.08,84.6,59.3,61.5,65.3,29.5,7.55,7,0,1,4,52.2,41.1,79.1,12.2,62.3,48.2,0.38,4.11
STU_04521,below_avg,3,2.6,2.95,1.89,1.06,66.4,47.2,45.1,51.7,0.0,6.95,6,3,0,4,42.7,26.0,58.6,12.9,48.5,39.8,0.25,1.14
STU_04522,struggling,7,1.08,0.83,0.62,0.21,49.4,43.8,18.8,26.9,28.5,6.47,3,2,0,3,24.4,6.0,46.8,16.9,26.4,20.3,0.75,0.0
STU_04523,topper,7,10.0,10.0,10.0,0.0,97.8,100.0,92.0,53.8,56.4,7.2,3,0,3,0,93.4,82.6,99.7,7.7,98.8,82.6,0.75,10.0
STU_04524,average,3,1.99,2.84,1.16,1.68,74.0,45.1,58.0,59.0,0.0,4.34,6,2,0,5,42.0,27.8,61.5,11.7,52.3,36.9,0.25,3.05
STU_04525,above_avg,3,6.06,6.16,5.79,0.37,77.0,57.1,71.2,81.9,38.1,6.01,6,0,0,1,58.3,49.3,66.8,6.4,65.5,54.7,0.25,5.95
STU_04526,below_avg,4,1.44,1.09,0.95,0.14,53.3,51.8,45.8,33.9,30.7,6.05,7,6,0,6,29.2,10.1,57.7,14.1,29.8,29.0,0.38,2.89
STU_04527,above_avg,5,4.31,4.11,5.55,-1.44,71.5,71.7,66.9,65.6,28.1,6.52,4,1,1,1,59.9,25.3,79.5,20.6,74.5,45.3,0.5,6.5
STU_04528,below_avg,3,0.98,0.63,0.95,-0.32,72.9,39.0,29.6,42.8,34.0,6.26,6,5,0,5,24.4,4.4,50.3,15.6,44.8,14.2,0.25,0.41
STU_04529,strong,3,9.2,9.16,9.58,-0.42,86.4,86.0,74.5,53.5,20.6,5.88,6,0,5,0,83.8,69.9,91.6,7.4,89.5,80.9,0.25,9.09
STU_04530,strong,4,7.91,7.64,7.68,-0.04,86.8,87.8,60.3,68.0,35.0,5.32,7,0,4,0,71.9,58.1,90.0,10.6,85.2,66.5,0.38,7.89
STU_04531,struggling,4,0.0,0.0,0.0,0.0,37.0,41.1,38.1,47.7,0.5,6.86,7,7,0,7,24.8,10.5,38.4,11.8,37.0,19.9,0.38,0.0
STU_04532,average,5,1.28,3.0,0.27,2.73,78.2,54.6,54.0,42.8,66.8,6.26,4,1,0,3,43.9,30.2,53.6,8.8,51.5,36.4,0.5,2.75
STU_04533,failing,6,0.2,0.5,0.0,0.5,24.2,26.1,15.8,33.9,29.2,6.51,4,3,0,4,11.8,2.0,41.3,17.0,15.1,2.0,0.62,0.0
STU_04534,below_avg,6,0.81,0.0,2.0,-2.0,63.6,24.9,53.7,44.3,26.8,6.8,4,4,0,4,19.9,9.8,29.8,9.2,23.3,9.8,0.62,1.0
STU_04535,strong,3,6.13,7.68,4.74,2.94,92.5,100.0,50.1,73.0,49.0,6.15,6,0,4,0,69.9,58.2,79.3,8.2,75.8,66.9,0.25,9.09
STU_04536,above_avg,5,4.89,6.11,4.18,1.93,71.1,66.3,73.0,37.0,52.7,7.08,4,0,0,0,58.6,55.2,65.2,4.0,61.7,55.5,0.5,6.88
STU_04537,improving,6,2.02,2.75,0.0,2.75,82.8,43.8,35.2,60.3,6.9,6.99,4,2,0,3,43.8,38.4,57.7,8.1,45.0,40.1,0.62,6.5
STU_04538,above_avg,4,6.26,5.32,6.11,-0.79,73.6,75.5,68.7,71.4,38.0,6.61,7,1,1,1,57.6,29.9,83.9,15.1,73.1,51.4,0.38,2.89
STU_04539,strong,7,6.89,7.67,5.88,1.79,79.6,66.3,65.2,40.1,22.4,4.98,3,0,1,0,69.3,68.3,70.1,0.7,68.8,70.1,0.75,9.17
STU_04540,above_avg,6,3.8,3.0,4.78,-1.78,82.3,56.2,31.6,46.2,38.0,6.69,4,1,0,1,48.4,37.7,53.3,6.2,52.0,37.7,0.62,6.0
STU_04541,average,3,1.24,1.68,1.21,0.47,75.0,50.4,69.3,32.3,49.7,6.84,6,4,0,5,34.6,18.6,57.5,14.5,42.2,30.8,0.25,2.55
STU_04542,below_avg,3,1.2,0.0,1.58,-1.58,64.6,45.4,49.4,60.3,9.2,7.15,6,6,0,6,20.7,2.0,39.1,11.5,25.1,18.5,0.25,0.23
STU_04543,topper,3,9.75,10.0,10.0,0.0,95.0,79.1,72.8,81.3,47.7,7.0,6,0,6,0,96.1,90.2,100.0,4.1,100.0,94.1,0.25,10.0
STU_04544,average,3,1.43,1.47,1.89,-0.42,73.2,44.1,32.8,39.3,0.0,7.64,6,3,0,6,38.9,32.5,44.7,5.1,43.5,36.6,0.25,0.27
STU_04545,above_avg,3,5.75,5.47,6.26,-0.79,90.0,75.0,50.8,65.8,58.3,7.67,6,0,0,3,53.3,43.8,65.6,8.2,59.3,50.3,0.25,4.45
STU_04546,below_avg,4,0.92,1.14,0.63,0.51,60.7,33.1,30.5,33.9,37.5,5.58,7,5,0,7,28.4,2.0,49.0,16.3,40.1,23.8,0.38,1.44
STU_04547,average,4,1.81,3.5,0.0,3.5,80.7,77.0,38.8,32.9,56.9,7.37,7,1,0,5,43.7,15.2,66.3,15.0,62.4,36.2,0.38,2.44
STU_04548,below_avg,4,0.06,0.0,0.0,0.0,68.9,7.6,63.2,25.8,0.0,4.8,7,7,0,7,18.5,2.0,34.4,10.5,18.8,18.4,0.38,0.89
STU_04549,below_avg,5,0.13,0.0,0.0,0.0,61.2,27.7,25.6,54.6,47.5,6.61,4,4,0,4,28.0,17.1,37.6,9.1,37.0,19.0,0.5,2.75
STU_04550,below_avg,5,1.81,0.89,2.36,-1.47,55.3,39.8,31.6,38.7,21.1,4.93,4,2,0,4,29.8,9.3,44.6,14.0,42.6,17.0,0.5,1.5
STU_04551,below_avg,7,0.0,0.0,0.0,0.0,48.2,67.0,32.8,22.4,29.9,5.5,3,3,0,3,27.0,20.0,33.0,5.4,30.5,20.0,0.75,2.0
STU_04552,above_avg,4,3.07,3.5,3.11,0.39,76.6,57.4,49.0,45.5,30.1,5.68,7,2,0,4,49.6,37.8,65.8,10.8,58.8,46.0,0.38,6.78
STU_04553,strong,4,6.22,5.59,6.95,-1.36,89.0,75.7,67.1,56.7,37.0,5.45,7,1,1,2,55.5,33.9,77.2,12.1,54.7,55.8,0.38,7.56
STU_04554,average,6,4.65,5.0,5.22,-0.22,72.5,44.1,64.4,84.7,23.2,5.44,4,0,0,1,50.1,42.2,57.4,5.4,52.8,42.2,0.62,1.5
STU_04555,topper,4,9.56,10.0,10.0,0.0,93.8,100.0,68.9,78.6,22.1,7.07,7,0,7,0,89.3,81.3,100.0,6.9,98.5,85.6,0.38,10.0
STU_04556,strong,6,8.09,7.38,8.22,-0.84,85.2,97.0,75.0,42.1,11.6,6.57,4,0,3,0,69.9,53.9,77.4,9.4,75.2,53.9,0.62,6.67
STU_04557,average,5,0.73,0.67,1.32,-0.65,60.6,53.1,56.8,50.1,37.2,5.59,4,3,0,3,32.4,14.1,57.4,15.7,43.9,20.9,0.5,5.62
STU_04558,average,4,2.05,1.41,2.84,-1.43,70.4,59.2,24.9,34.1,43.5,5.6,7,4,0,6,37.4,20.9,50.9,10.6,49.9,32.3,0.38,0.56
STU_04559,below_avg,4,1.29,0.23,2.95,-2.72,45.7,46.9,32.0,34.6,51.8,5.78,7,6,0,7,24.5,2.0,47.7,15.1,43.2,17.1,0.38,2.22
STU_04560,below_avg,3,0.21,0.0,0.0,0.0,53.3,24.1,32.1,41.9,45.1,6.86,6,6,0,6,7.9,2.0,18.7,6.5,16.1,3.8,0.25,0.0
STU_04561,average,4,0.33,0.73,0.32,0.41,77.3,46.2,66.7,53.9,0.0,7.12,7,6,0,7,28.7,18.0,41.0,7.6,32.8,27.0,0.38,0.67
STU_04562,strong,3,7.47,8.63,6.58,2.05,86.4,100.0,84.5,90.2,54.5,6.32,6,0,4,0,75.3,64.9,85.7,7.4,79.5,73.3,0.25,8.64
STU_04563,struggling,4,0.5,0.18,0.74,-0.56,35.3,38.9,31.8,25.5,34.3,6.21,7,6,0,7,16.5,5.6,43.9,11.7,29.0,11.4,0.38,0.0
STU_04564,above_avg,7,4.44,6.33,3.25,3.08,71.9,86.9,63.2,64.0,63.8,7.38,3,0,0,0,63.7,59.1,68.5,3.8,66.0,59.1,0.75,7.33
STU_04565,struggling,5,0.71,0.44,0.0,0.44,61.3,15.5,55.5,28.2,35.7,6.66,4,3,0,4,14.3,2.0,41.2,15.7,24.0,4.7,0.5,0.0
STU_04566,average,4,5.04,5.0,4.11,0.89,61.6,56.2,31.3,41.6,22.9,6.09,7,1,1,2,55.3,39.6,73.3,10.3,65.4,51.3,0.38,2.78
STU_04567,above_avg,3,3.4,4.42,2.11,2.31,77.6,71.8,72.5,50.0,32.5,6.09,6,1,0,3,50.6,35.8,67.4,9.7,59.9,45.9,0.25,4.36
STU_04568,above_avg,6,5.04,6.75,3.78,2.97,87.0,87.6,90.9,53.9,39.6,6.62,4,0,2,0,66.0,54.9,77.1,10.4,69.6,54.9,0.62,8.67
STU_04569,average,4,2.63,2.68,2.21,0.47,74.7,64.3,30.4,39.1,29.9,7.09,7,3,0,4,45.8,34.4,55.5,7.9,52.0,43.4,0.38,6.22
STU_04570,above_avg,4,7.55,6.36,7.05,-0.69,87.7,60.4,58.4,57.8,18.2,4.67,7,0,0,1,55.9,46.1,62.0,5.4,54.3,56.5,0.38,4.22
STU_04571,average,3,5.73,6.63,4.79,1.84,68.7,76.1,50.7,68.6,64.4,5.06,6,0,3,1,64.6,44.5,79.8,12.1,76.7,58.5,0.25,5.95
STU_04572,above_avg,5,5.8,5.56,5.82,-0.26,87.9,91.6,55.0,75.1,4.9,5.77,4,0,1,2,57.6,46.1,74.0,11.3,68.1,47.0,0.5,1.62
STU_04573,struggling,4,0.0,0.0,0.0,0.0,37.7,37.3,28.9,16.6,7.5,6.18,7,7,0,7,11.7,2.0,24.7,8.8,24.5,6.5,0.38,0.0
STU_04574,strong,4,7.32,7.77,7.11,0.66,82.4,70.5,80.5,74.6,42.7,4.43,7,0,4,0,71.9,54.1,90.7,10.9,83.0,67.4,0.38,8.56
STU_04575,struggling,3,0.1,0.21,0.0,0.21,39.8,19.3,31.9,37.1,28.8,6.51,6,5,0,6,14.1,2.0,43.5,15.4,34.1,4.1,0.25,0.0
STU_04576,average,3,3.45,1.0,6.0,-5.0,60.2,62.1,39.8,46.1,15.4,6.65,6,4,0,4,42.6,28.6,60.1,12.2,59.1,34.4,0.25,1.18
STU_04577,strong,7,6.36,6.67,7.0,-0.33,83.3,78.7,50.0,63.3,54.1,6.42,3,0,2,0,66.9,55.7,73.2,7.9,72.5,55.7,0.75,7.67
STU_04578,average,3,1.98,2.16,1.79,0.37,66.0,42.8,34.6,59.4,27.4,6.14,6,3,0,4,41.3,31.4,53.3,9.9,50.3,36.8,0.25,0.91
STU_04579,above_avg,6,5.48,5.38,5.89,-0.51,68.1,74.4,53.1,35.3,30.8,6.99,4,0,0,1,55.9,40.1,66.3,11.1,61.1,40.1,0.62,2.33
STU_04580,above_avg,3,3.51,2.89,4.37,-1.48,75.5,66.5,41.0,48.9,27.1,5.97,6,2,0,5,44.9,31.4,60.7,9.0,54.7,40.0,0.25,5.18
STU_04581,strong,5,7.59,6.78,7.55,-0.77,92.5,69.4,37.3,77.3,44.1,6.38,4,0,1,0,64.5,56.3,75.0,6.9,68.0,61.0,0.5,8.38
STU_04582,average,7,3.98,5.17,2.75,2.42,74.1,75.7,30.2,38.2,29.6,6.55,3,0,1,1,59.1,43.9,72.6,11.8,66.8,43.9,0.75,6.5
STU_04583,above_avg,4,6.26,6.5,6.32,0.18,75.9,79.1,47.8,72.3,34.1,5.78,7,0,1,0,62.3,54.9,71.2,5.4,66.6,60.6,0.38,6.0
STU_04584,strong,5,5.0,5.33,6.05,-0.72,89.3,52.4,76.4,72.5,2.5,6.15,4,0,1,1,56.4,44.7,70.4,9.4,64.3,48.5,0.5,7.25
STU_04585,above_avg,4,6.16,6.55,6.58,-0.03,74.5,85.8,58.7,81.1,30.9,6.99,7,0,1,0,61.7,53.3,77.4,7.5,71.6,57.8,0.38,5.67
STU_04586,above_avg,4,2.98,4.59,2.26,2.33,82.2,60.7,45.8,74.2,33.5,6.01,7,1,0,3,51.8,24.5,67.5,12.7,62.7,47.5,0.38,6.89
STU_04587,average,3,4.97,4.58,5.05,-0.47,69.7,46.0,25.7,59.7,52.4,6.67,6,1,0,3,47.8,33.3,56.8,7.2,47.7,47.9,0.25,2.64
STU_04588,strong,3,4.41,5.84,2.79,3.05,78.5,73.8,67.7,80.6,31.1,5.09,6,0,1,2,57.1,40.1,70.1,11.3,69.0,51.1,0.25,7.0
STU_04589,average,3,3.91,3.74,3.84,-0.1,70.5,51.2,21.3,60.6,30.2,8.06,6,1,0,4,46.5,36.4,60.8,8.9,52.0,43.8,0.25,2.18
STU_04590,average,5,2.88,1.11,3.86,-2.75,67.0,61.6,41.9,38.6,53.2,6.65,4,2,0,3,43.5,36.4,59.5,9.5,50.5,36.5,0.5,3.12
STU_04591,average,3,4.22,3.47,4.89,-1.42,63.4,59.8,60.3,64.1,16.0,6.34,6,2,0,2,45.6,27.6,53.8,9.3,50.5,43.2,0.25,1.18
STU_04592,average,3,2.13,1.47,3.58,-2.11,74.8,38.6,41.5,56.5,3.2,5.77,6,4,0,5,34.1,23.3,50.9,9.3,40.1,31.1,0.25,2.18
STU_04593,average,4,2.26,1.41,2.42,-1.01,68.4,40.0,24.8,44.6,12.3,5.98,7,5,0,5,28.8,3.0,65.9,21.1,34.5,26.5,0.38,0.78
STU_04594,average,5,4.06,3.56,5.27,-1.71,72.1,55.2,35.6,55.3,46.6,5.12,4,1,0,2,47.9,23.1,64.1,15.2,52.2,43.6,0.5,2.62
STU_04595,below_avg,3,0.88,0.95,1.68,-0.73,51.7,54.0,44.7,34.2,19.0,5.48,6,4,0,4,28.2,2.0,51.8,18.1,50.9,16.9,0.25,0.41
STU_04596,above_avg,3,5.95,5.05,7.42,-2.37,84.2,77.0,65.8,68.0,35.4,5.83,6,1,1,1,55.3,31.7,77.3,13.2,65.7,50.1,0.25,6.32
STU_04597,failing,4,0.0,0.0,0.0,0.0,23.9,13.9,22.9,28.5,38.0,6.77,7,7,0,7,4.6,2.0,20.0,6.3,11.0,2.0,0.38,0.0
STU_04598,below_avg,5,0.08,0.44,0.0,0.44,71.6,42.0,33.6,10.9,57.4,6.67,4,3,0,4,21.3,2.0,41.3,14.2,33.1,9.6,0.5,0.0
STU_04599,struggling,3,0.54,0.0,0.0,0.0,44.4,29.1,26.6,52.8,1.8,8.5,6,6,0,6,17.9,6.9,26.8,8.7,19.4,17.2,0.25,0.0
STU_04600,struggling,4,0.15,0.0,0.0,0.0,40.4,34.9,21.7,31.1,66.1,7.37,7,7,0,7,15.4,2.0,32.8,10.6,21.2,13.1,0.38,0.0
STU_04601,average,3,2.18,2.11,2.47,-0.36,74.9,56.9,62.2,49.1,0.0,6.4,6,3,0,4,38.3,14.9,55.0,13.2,46.0,34.5,0.25,2.95
STU_04602,above_avg,4,3.76,3.73,5.11,-1.38,78.4,53.4,49.5,21.2,4.0,6.12,7,2,0,5,46.9,28.9,66.0,11.3,46.7,46.9,0.38,6.44
STU_04603,topper,4,8.95,8.36,9.26,-0.9,94.2,99.2,75.5,43.9,72.5,5.81,7,0,6,0,79.9,65.1,100.0,10.5,94.5,74.1,0.38,10.0
STU_04604,above_avg,5,4.4,3.67,4.09,-0.42,89.0,78.0,46.6,76.5,52.7,6.3,4,1,1,1,56.3,35.2,73.0,14.5,69.5,43.1,0.5,5.62
STU_04605,strong,4,5.45,5.27,5.63,-0.36,93.8,85.1,48.5,64.7,11.7,5.2,7,1,3,2,58.5,39.5,73.9,12.7,73.5,52.6,0.38,7.44
STU_04606,above_avg,6,4.29,5.25,3.33,1.92,76.9,69.9,69.5,49.5,41.3,6.61,4,0,0,1,56.7,41.2,67.0,9.5,61.9,41.2,0.62,9.17
STU_04607,average,6,0.72,0.0,0.0,0.0,68.2,39.4,44.0,40.9,24.5,6.59,4,4,0,4,30.2,26.4,35.8,3.6,31.0,27.8,0.62,2.0
STU_04608,average,6,1.49,2.25,1.11,1.14,75.4,62.3,54.4,15.8,25.9,5.52,4,2,0,2,41.8,27.3,59.6,14.2,46.6,27.3,0.62,1.67
STU_04609,average,7,4.33,6.33,2.5,3.83,75.0,63.8,27.7,54.2,16.1,5.81,3,0,1,0,59.2,51.2,74.1,10.5,62.6,52.4,0.75,6.5
STU_04610,topper,3,9.06,8.32,10.0,-1.68,94.1,82.7,75.1,82.3,21.9,6.24,6,0,5,0,78.7,69.2,92.2,8.5,90.1,73.0,0.25,10.0
STU_04611,average,3,0.7,0.0,1.37,-1.37,61.6,38.1,64.7,70.1,35.5,6.09,6,6,0,6,32.4,22.0,39.4,5.7,37.3,29.9,0.25,2.41
STU_04612,struggling,4,0.0,0.0,0.0,0.0,59.1,0.0,7.0,9.7,30.0,5.54,7,7,0,7,9.8,2.0,30.3,9.5,5.1,11.7,0.38,0.0
STU_04613,above_avg,5,6.38,6.0,6.82,-0.82,78.5,69.2,58.6,78.3,70.2,6.72,4,0,2,1,60.0,47.7,70.7,10.6,70.5,49.4,0.5,6.12
STU_04614,above_avg,4,4.63,3.32,6.11,-2.79,85.2,71.5,41.5,52.2,51.1,6.48,7,2,0,5,47.2,30.2,67.8,10.7,59.2,42.4,0.38,1.11
STU_04615,below_avg,3,1.13,1.79,0.0,1.79,62.4,56.5,46.4,49.6,28.0,6.24,6,3,0,4,36.5,21.8,52.8,13.0,52.5,28.4,0.25,0.91
STU_04616,below_avg,3,0.68,0.53,0.53,0.0,52.0,45.7,29.0,6.0,46.9,6.33,6,5,0,6,25.4,2.0,48.2,14.5,40.9,17.6,0.25,2.18
STU_04617,below_avg,3,1.36,0.68,1.68,-1.0,56.3,58.3,33.8,46.0,0.0,6.11,6,4,0,6,29.2,2.0,46.9,14.7,43.7,22.0,0.25,0.18
STU_04618,struggling,3,0.0,0.42,0.0,0.42,41.4,32.9,22.6,29.6,13.8,6.88,6,5,0,6,19.7,7.7,41.4,12.6,36.8,11.1,0.25,0.0
STU_04619,strong,4,7.51,7.73,8.21,-0.48,91.8,68.0,78.5,82.4,49.8,6.98,7,0,4,0,72.1,63.4,81.2,5.9,76.6,70.3,0.38,7.67
STU_04620,average,5,0.26,0.67,1.27,-0.6,80.5,59.3,32.2,58.3,28.9,4.59,4,3,0,3,37.4,17.8,58.3,14.3,47.5,27.4,0.5,3.0
STU_04621,below_avg,4,0.41,0.0,0.26,-0.26,51.5,5.3,48.2,58.1,30.2,6.48,7,7,0,7,24.3,15.6,37.1,7.0,15.9,27.7,0.38,0.0
STU_04622,strong,4,6.55,6.27,7.16,-0.89,96.2,66.5,68.6,46.3,39.0,6.36,7,0,1,2,60.1,41.4,79.0,12.2,64.4,58.3,0.38,5.78
STU_04623,strong,5,6.12,5.89,5.82,0.07,85.3,87.6,47.1,24.9,62.1,6.26,4,0,1,1,61.0,46.4,73.3,10.2,70.2,52.0,0.5,7.5
STU_04624,average,3,0.48,0.42,0.84,-0.42,62.5,40.9,43.9,59.8,0.0,5.52,6,5,0,6,33.0,24.6,42.4,6.0,35.8,31.7,0.25,2.09
STU_04625,average,3,0.96,1.37,1.0,0.37,66.1,37.7,38.9,41.9,45.7,5.91,6,4,0,6,36.4,23.8,45.3,6.7,41.5,33.9,0.25,2.45
STU_04626,topper,3,9.31,8.95,8.95,0.0,98.4,86.5,75.2,87.5,34.7,7.05,6,0,6,0,79.3,70.1,93.2,7.1,87.2,75.3,0.25,8.55
STU_04627,below_avg,6,0.97,1.5,0.0,1.5,60.4,40.8,40.5,42.8,55.9,6.26,4,3,0,3,32.7,12.1,52.8,14.9,39.6,12.1,0.62,0.0
STU_04628,failing,4,0.44,0.0,0.0,0.0,25.5,5.8,19.8,17.8,0.0,5.11,7,7,0,7,2.0,2.0,2.0,0.0,2.0,2.0,0.38,0.0
STU_04629,below_avg,3,0.0,0.0,0.0,0.0,53.9,20.7,30.7,23.9,24.3,6.93,6,6,0,6,13.1,2.0,23.5,8.4,21.2,9.1,0.25,0.0
STU_04630,above_avg,3,5.16,6.11,4.32,1.79,70.9,90.0,38.9,65.2,48.5,6.52,6,0,1,1,59.1,47.5,73.8,9.2,65.2,56.1,0.25,6.36
STU_04631,average,5,1.24,1.78,1.09,0.69,74.3,90.3,47.0,35.9,28.2,5.68,4,2,1,2,44.5,15.1,83.5,27.4,70.0,19.0,0.5,0.62
STU_04632,above_avg,3,3.33,4.58,2.84,1.74,74.5,64.4,66.9,57.1,35.0,5.5,6,1,0,2,50.1,36.1,61.4,7.8,58.1,46.0,0.25,6.18
STU_04633,below_avg,4,0.1,0.41,0.21,0.2,66.4,47.4,20.1,8.2,47.5,6.67,7,5,0,7,26.4,2.0,49.4,14.7,46.3,18.4,0.38,0.67
STU_04634,below_avg,5,0.49,0.0,0.0,0.0,62.3,23.3,32.9,42.2,60.5,7.2,4,4,0,4,17.6,8.9,26.5,6.3,17.4,17.7,0.5,3.5
STU_04635,topper,3,8.14,8.32,7.89,0.43,89.3,96.0,96.8,76.0,33.8,6.42,6,0,4,0,76.3,54.7,91.2,13.8,88.4,70.2,0.25,10.0
STU_04636,below_avg,4,0.27,0.18,0.26,-0.08,65.8,12.6,17.5,49.9,57.7,6.78,7,6,0,7,29.5,21.8,42.3,5.8,34.9,27.3,0.38,0.67
STU_04637,struggling,4,0.21,0.23,0.0,0.23,30.0,43.4,61.8,16.0,5.2,6.49,7,6,0,7,20.8,10.5,45.0,10.9,32.9,16.0,0.38,0.56
STU_04638,above_avg,5,5.74,5.22,6.05,-0.83,87.7,77.5,72.4,63.7,12.5,6.22,4,0,0,1,56.2,43.1,66.5,8.5,63.0,49.4,0.5,7.0
STU_04639,average,5,0.0,0.0,0.0,0.0,62.5,48.3,35.3,38.1,34.4,6.06,4,4,0,4,23.7,10.1,37.4,9.7,23.6,23.8,0.5,2.62
STU_04640,above_avg,4,6.19,5.82,6.37,-0.55,74.3,65.7,42.4,35.7,29.9,7.3,7,0,0,1,52.3,40.5,60.0,5.8,55.2,51.1,0.38,4.67
STU_04641,improving,6,0.35,0.0,0.56,-0.56,76.0,43.9,46.4,46.3,21.5,5.37,4,4,0,4,36.1,31.1,39.8,3.1,37.7,31.1,0.62,1.83
STU_04642,topper,5,9.29,9.56,8.55,1.01,98.1,95.4,76.9,84.5,12.0,6.94,4,0,4,0,84.3,79.2,87.4,3.1,86.5,82.1,0.5,10.0
STU_04643,failing,4,0.63,0.0,0.0,0.0,34.4,21.2,8.0,28.7,40.0,5.49,7,7,0,7,4.1,2.0,12.7,3.8,7.3,2.8,0.38,0.0
STU_04644,below_avg,5,0.44,0.56,0.0,0.56,54.5,37.5,26.1,33.2,45.0,6.1,4,3,0,4,28.8,12.5,45.4,12.6,28.9,28.6,0.5,0.0
STU_04645,struggling,5,0.33,0.0,0.0,0.0,24.1,5.2,27.8,29.4,26.2,4.51,4,4,0,4,6.9,2.0,21.7,8.5,11.8,2.0,0.5,0.0
STU_04646,below_avg,5,2.17,2.11,2.27,-0.16,49.9,43.4,60.1,31.9,40.7,7.27,4,2,0,3,37.1,2.0,64.8,22.6,51.0,23.1,0.5,0.5
STU_04647,strong,3,8.12,7.95,7.95,0.0,77.4,98.4,61.9,62.4,30.1,7.82,6,0,3,0,70.6,58.3,84.6,10.7,74.5,68.8,0.25,6.95
STU_04648,topper,6,9.89,9.88,10.0,-0.12,91.0,66.2,96.9,72.5,30.5,6.18,4,0,4,0,83.3,79.3,88.8,3.6,81.5,88.8,0.62,9.33
STU_04649,strong,4,5.81,7.18,4.26,2.92,86.0,77.3,74.8,70.9,44.2,5.55,7,0,2,0,65.4,57.3,71.1,4.9,68.0,64.4,0.38,6.33
STU_04650,below_avg,5,1.36,0.89,1.05,-0.16,58.6,36.4,41.6,42.1,27.5,5.45,4,2,0,4,30.3,12.4,43.1,13.0,42.7,17.9,0.5,4.5
STU_04651,average,7,5.47,5.83,5.5,0.33,69.1,76.3,59.6,35.3,21.9,6.35,3,0,1,1,60.6,48.6,70.7,9.1,66.5,48.6,0.75,1.83
STU_04652,below_avg,3,0.21,0.42,0.0,0.42,61.3,56.7,48.6,30.0,15.2,8.31,6,5,0,6,22.1,7.3,42.7,13.3,32.2,17.0,0.25,0.18
STU_04653,struggling,3,0.27,0.42,0.26,0.16,57.1,49.8,43.5,13.7,48.0,7.49,6,5,0,6,18.8,2.0,44.0,16.5,40.2,8.0,0.25,1.45
STU_04654,below_avg,5,0.0,0.0,0.0,0.0,58.0,25.6,41.8,48.4,47.7,6.18,4,4,0,4,23.8,20.6,28.3,3.3,24.5,23.2,0.5,1.5
STU_04655,above_avg,5,6.95,5.44,7.32,-1.88,77.4,65.6,39.6,28.6,73.8,7.08,4,0,0,1,53.6,41.5,60.6,7.2,56.1,51.0,0.5,6.75
STU_04656,average,7,0.81,0.67,1.62,-0.95,79.1,30.4,59.5,49.4,0.6,7.5,3,2,0,3,34.5,30.7,41.7,5.1,36.2,31.0,0.75,7.0
STU_04657,average,4,5.08,4.18,6.53,-2.35,74.3,50.9,48.8,68.6,44.5,6.88,7,2,2,3,53.3,39.2,73.7,13.4,55.9,52.3,0.38,1.0
STU_04658,struggling,3,0.09,0.63,0.0,0.63,51.5,65.2,29.7,53.2,45.2,5.7,6,5,0,5,18.6,2.0,51.1,19.0,43.8,6.0,0.25,0.0
STU_04659,strong,5,7.44,6.33,7.45,-1.12,86.1,63.6,73.7,51.3,26.2,7.01,4,0,1,0,61.8,54.2,71.6,7.7,69.4,54.3,0.5,6.12
STU_04660,average,7,3.44,4.67,2.5,2.17,63.1,51.4,58.0,47.9,20.8,7.56,3,0,0,1,49.1,42.9,53.3,4.5,52.2,42.9,0.75,5.0
STU_04661,struggling,4,0.17,0.0,0.0,0.0,45.8,19.5,3.9,34.1,2.0,4.85,7,7,0,7,16.6,2.0,36.5,10.7,12.8,18.1,0.38,0.0
STU_04662,average,3,3.5,2.63,3.53,-0.9,77.1,54.9,65.5,76.5,30.1,5.09,6,2,0,4,38.5,20.1,56.1,13.7,53.7,31.0,0.25,1.95
STU_04663,topper,4,8.49,9.82,7.74,2.08,88.4,82.0,73.5,80.2,48.5,6.51,7,0,7,0,84.3,76.0,88.6,4.1,85.6,83.8,0.38,10.0
STU_04664,average,6,2.25,1.5,2.89,-1.39,79.3,44.4,47.0,52.9,19.0,5.61,4,3,0,3,36.7,27.3,57.6,12.2,38.1,32.5,0.62,0.67
STU_04665,below_avg,5,0.15,0.0,0.0,0.0,66.9,24.3,22.6,22.0,27.4,6.76,4,4,0,4,21.6,11.9,25.8,5.7,17.6,25.6,0.5,1.0
STU_04666,strong,4,8.29,7.5,8.74,-1.24,87.1,80.9,72.0,62.6,28.8,7.83,7,0,2,0,71.6,66.0,81.8,5.3,75.2,70.1,0.38,7.0
