student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,assignment_score,quiz_average,lab_performance,previous_related_score,study_hours,difficulty_factor,cgpa,credits,is_practical,class_avg_score,score_vs_class_avg,trend_indicator,weakness_severity,needs_intervention
STU_07747,Design & Analysis of Algorithms,ITPCC501,5,below_avg,30.0,36.5,34.9,17.2,0.0,57.1,0.6,0.78,4.36,3,0,54.7,-24.7,0,4,1
STU_07747,Cloud Computing Laboratory,ITLBC506,5,below_avg,26.2,54.0,36.2,0.0,4.6,44.0,0.2,0.44,4.36,1,1,54.7,-28.5,1,4,1
STU_07747,Mobile App Development Lab,ITLBC507,5,below_avg,50.6,66.1,28.1,52.9,55.8,23.1,0.0,0.46,4.36,1,1,54.7,-4.1,0,2,0
STU_07748,Engineering Mathematics-III,MATH301,3,strong,84.2,94.9,83.9,71.1,78.6,73.1,5.1,0.82,8.49,4,0,57.8,26.4,1,0,0
STU_07748,Data Structures and Algorithms,DSA301,3,strong,83.1,93.8,74.4,74.8,89.8,68.0,5.6,0.68,8.49,4,0,57.8,25.3,1,0,0
STU_07748,Database Management Systems,DBMS301,3,strong,76.4,100.0,76.0,67.2,85.6,74.1,8.5,0.58,8.49,4,0,57.8,18.6,1,0,0
STU_07748,Digital Logic & Design,DLDA301,3,strong,82.9,96.5,67.5,90.6,85.5,73.1,7.4,0.65,8.49,4,0,57.8,25.1,0,0,0
STU_07748,Python Programming,PYTHON301,3,strong,82.3,90.9,93.7,76.8,95.6,67.6,3.3,0.38,8.49,2,1,57.8,24.5,1,0,0
STU_07748,DSA Laboratory,DSAL301,3,strong,78.3,85.8,87.1,70.8,100.0,93.4,2.7,0.42,8.49,1,1,57.8,20.5,1,0,0
STU_07749,Artificial Intelligence,ITPCC710,7,above_avg,52.6,89.7,43.3,40.9,49.3,33.1,6.1,0.7,5.89,4,0,57.6,-5.0,1,2,1
STU_07749,AI Laboratory,ITLBC711,7,above_avg,53.5,90.4,73.1,60.7,73.1,47.5,3.9,0.42,5.89,1,1,57.6,-4.1,0,2,1
STU_07749,Data Analytics Lab,ITLBC712,7,above_avg,40.4,91.6,62.6,34.9,53.0,42.2,0.4,0.38,5.89,1,1,57.6,-17.2,0,2,0
STU_07750,Engineering Mathematics-IV,MATH401,4,topper,85.6,94.2,100.0,100.0,84.2,85.2,9.9,0.78,8.99,4,0,51.7,33.9,0,0,0
STU_07750,Operating Systems,OS401,4,topper,76.1,88.3,93.0,67.3,74.1,68.0,15.0,0.72,8.99,4,0,51.7,24.4,0,0,0
STU_07750,Computer Networks,CN401,4,topper,73.8,90.6,100.0,76.3,86.1,86.7,13.5,0.67,8.99,4,0,51.7,22.1,0,0,0
STU_07750,Software Engineering,SE401,4,topper,85.5,99.4,100.0,79.4,100.0,85.8,11.8,0.5,8.99,4,0,51.7,33.8,1,0,0
STU_07750,Microcontroller & Embedded Systems,MES401,4,topper,77.8,95.1,93.5,90.0,86.7,53.8,12.2,0.75,8.99,4,0,51.7,26.1,1,0,0
STU_07750,Microcontroller Lab,MESL401,4,topper,79.7,88.6,100.0,73.9,89.8,60.0,3.1,0.48,8.99,1,1,51.7,28.0,0,0,0
STU_07750,Computer Networks Lab,CNL401,4,topper,86.9,97.2,87.6,83.5,100.0,60.4,1.9,0.43,8.99,1,1,51.7,35.2,0,0,0
STU_07751,Artificial Intelligence,ITPCC710,7,topper,92.6,100.0,90.9,100.0,81.9,91.5,14.8,0.7,9.62,4,0,52.5,40.1,1,0,0
STU_07751,AI Laboratory,ITLBC711,7,topper,100.0,100.0,100.0,92.0,100.0,88.8,3.4,0.42,9.62,1,1,52.5,47.5,0,0,0
STU_07751,Data Analytics Lab,ITLBC712,7,topper,100.0,100.0,99.1,100.0,100.0,74.3,2.8,0.38,9.62,1,1,52.5,47.5,1,0,0
STU_07752,Automata Theory,ITPCC509,5,improving,43.4,67.3,88.4,45.8,27.0,68.4,11.1,0.85,6.11,4,0,69.3,-25.9,1,2,0
STU_07752,Design & Analysis of Algorithms,ITPCC501,5,improving,65.2,66.5,99.1,60.3,64.1,67.9,8.8,0.78,6.11,3,0,69.3,-4.1,1,0,0
STU_07752,Cloud Computing Laboratory,ITLBC506,5,improving,75.3,80.8,81.2,100.0,87.7,41.9,3.9,0.44,6.11,1,1,69.3,6.0,1,0,0
STU_07752,Mobile App Development Lab,ITLBC507,5,improving,48.5,75.3,72.4,45.3,66.5,42.0,3.6,0.46,6.11,1,1,69.3,-20.8,1,1,0
STU_07753,Engineering Mathematics-IV,MATH401,4,average,51.0,86.7,56.4,49.0,37.1,45.4,1.1,0.78,5.6,4,0,50.6,0.4,1,2,1
STU_07753,Operating Systems,OS401,4,average,62.7,81.7,67.4,65.2,49.0,35.8,5.9,0.72,5.6,4,0,50.6,12.1,0,1,0
STU_07753,Computer Networks,CN401,4,average,31.5,76.6,73.3,19.5,3.9,62.7,3.7,0.67,5.6,4,0,50.6,-19.1,-1,3,1
STU_07753,Software Engineering,SE401,4,average,72.4,86.1,70.7,80.0,42.4,46.4,5.2,0.5,5.6,4,0,50.6,21.8,0,0,0
STU_07753,Microcontroller & Embedded Systems,MES401,4,average,52.1,77.5,49.7,64.7,56.6,64.1,4.3,0.75,5.6,4,0,50.6,1.5,0,2,0
STU_07753,Microcontroller Lab,MESL401,4,average,44.1,82.2,47.2,3.6,51.6,40.8,0.5,0.48,5.6,1,1,50.6,-6.5,0,3,1
STU_07753,Computer Networks Lab,CNL401,4,average,41.7,75.3,65.2,54.0,60.2,49.7,2.9,0.43,5.6,1,1,50.6,-8.9,-1,2,0
STU_07754,Engineering Mathematics-IV,MATH401,4,failing,2.0,13.1,19.6,0.0,0.0,2.0,0.8,0.78,1.38,4,0,58.5,-56.5,-1,4,1
STU_07754,Operating Systems,OS401,4,failing,2.0,23.4,0.0,12.2,0.0,17.4,3.6,0.72,1.38,4,0,58.5,-56.5,0,4,1
STU_07754,Computer Networks,CN401,4,failing,2.0,18.0,0.0,0.0,0.0,16.9,2.7,0.67,1.38,4,0,58.5,-56.5,0,4,1
STU_07754,Software Engineering,SE401,4,failing,5.2,25.4,4.5,0.0,0.0,19.6,3.8,0.5,1.38,4,0,58.5,-53.3,-1,4,1
STU_07754,Microcontroller & Embedded Systems,MES401,4,failing,7.8,16.1,5.7,30.1,20.3,19.3,0.0,0.75,1.38,4,0,58.5,-50.7,-1,4,1
STU_07754,Microcontroller Lab,MESL401,4,failing,25.5,22.1,12.8,50.1,46.2,12.1,0.0,0.48,1.38,1,1,58.5,-33.0,-1,4,1
STU_07754,Computer Networks Lab,CNL401,4,failing,3.9,14.7,26.1,0.0,7.1,5.0,3.8,0.43,1.38,1,1,58.5,-54.6,0,4,1
STU_07755,Engineering Mathematics-IV,MATH401,4,strong,50.8,83.0,75.7,50.7,31.5,29.2,14.6,0.78,6.33,4,0,39.4,11.4,-1,1,0
STU_07755,Operating Systems,OS401,4,strong,57.2,90.1,83.3,88.4,44.5,68.1,12.0,0.72,6.33,4,0,39.4,17.8,1,1,0
STU_07755,Computer Networks,CN401,4,strong,64.6,99.3,78.5,84.5,83.8,54.9,11.6,0.67,6.33,4,0,39.4,25.2,0,0,0
STU_07755,Software Engineering,SE401,4,strong,57.1,90.3,87.2,68.2,57.1,44.2,11.8,0.5,6.33,4,0,39.4,17.7,0,0,0
STU_07755,Microcontroller & Embedded Systems,MES401,4,strong,56.4,67.0,71.8,39.6,73.8,67.0,10.8,0.75,6.33,4,0,39.4,17.0,1,1,0
STU_07755,Microcontroller Lab,MESL401,4,strong,64.0,96.3,80.0,77.4,79.6,51.3,0.6,0.48,6.33,1,1,39.4,24.6,0,0,0
STU_07755,Computer Networks Lab,CNL401,4,strong,76.8,79.3,88.9,79.7,58.7,79.8,5.8,0.43,6.33,1,1,39.4,37.4,0,0,0
STU_07756,Cryptography & Network Security,ITPCC611,6,above_avg,59.9,69.9,80.3,68.0,31.0,61.5,8.1,0.8,6.43,4,0,72.6,-12.7,0,1,0
STU_07756,Cryptography Lab,ITLBC608,6,above_avg,73.7,100.0,56.3,69.7,93.5,56.8,3.0,0.48,6.43,1,1,72.6,1.1,-1,0,0
STU_07756,Data Science Laboratory,ITLBC609,6,above_avg,72.1,77.6,84.3,81.9,99.0,60.5,1.4,0.4,6.43,1,1,72.6,-0.5,0,0,0
STU_07756,DevOps Laboratory,ITSBL603,6,above_avg,76.2,92.3,76.1,87.2,87.4,70.8,5.9,0.46,6.43,2,1,72.6,3.6,0,0,0
STU_07757,Artificial Intelligence,ITPCC710,7,strong,71.1,74.4,78.5,70.8,73.9,77.8,13.6,0.7,9.17,4,0,52.4,18.7,1,0,0
STU_07757,AI Laboratory,ITLBC711,7,strong,88.9,76.4,77.4,71.8,91.4,77.1,3.6,0.42,9.17,1,1,52.4,36.5,-1,0,0
STU_07757,Data Analytics Lab,ITLBC712,7,strong,76.9,76.5,80.4,85.0,79.9,54.2,5.4,0.38,9.17,1,1,52.4,24.5,0,0,0
STU_07758,Artificial Intelligence,ITPCC710,7,struggling,2.0,36.5,24.9,22.0,0.0,27.4,0.0,0.7,3.43,4,0,55.5,-53.5,-1,4,1
STU_07758,AI Laboratory,ITLBC711,7,struggling,25.3,32.9,26.7,21.3,25.5,48.8,0.0,0.42,3.43,1,1,55.5,-30.2,-1,4,1
STU_07758,Data Analytics Lab,ITLBC712,7,struggling,30.1,45.2,23.4,38.8,17.7,20.5,0.7,0.38,3.43,1,1,55.5,-25.4,-1,4,1
STU_07759,Engineering Mathematics-III,MATH301,3,average,29.1,56.3,39.5,42.7,13.1,54.4,2.2,0.82,6.27,4,0,65.3,-36.2,1,4,1
STU_07759,Data Structures and Algorithms,DSA301,3,average,42.2,66.5,54.3,34.2,29.5,46.5,2.2,0.68,6.27,4,0,65.3,-23.1,-1,3,1
STU_07759,Database Management Systems,DBMS301,3,average,35.3,73.6,35.1,30.2,14.9,54.8,4.9,0.58,6.27,4,0,65.3,-30.0,1,3,1
STU_07759,Digital Logic & Design,DLDA301,3,average,31.9,60.7,64.5,22.5,26.0,62.4,2.6,0.65,6.27,4,0,65.3,-33.4,-1,4,1
STU_07759,Python Programming,PYTHON301,3,average,44.8,63.9,67.3,61.9,57.6,27.6,2.0,0.38,6.27,2,1,65.3,-20.5,0,2,0
STU_07759,DSA Laboratory,DSAL301,3,average,49.5,64.4,74.3,70.1,60.8,50.0,2.5,0.42,6.27,1,1,65.3,-15.8,-1,1,0
STU_07760,Artificial Intelligence,ITPCC710,7,average,25.3,70.2,70.0,21.6,36.1,23.7,4.5,0.7,4.29,4,0,40.8,-15.5,-1,3,1
STU_07760,AI Laboratory,ITLBC711,7,average,41.4,63.4,54.5,52.4,38.0,33.9,0.0,0.42,4.29,1,1,40.8,0.6,-1,2,1
STU_07760,Data Analytics Lab,ITLBC712,7,average,63.0,66.4,63.8,43.4,71.0,56.6,0.0,0.38,4.29,1,1,40.8,22.2,1,1,0
STU_07761,Cryptography & Network Security,ITPCC611,6,above_avg,51.4,71.1,71.1,78.4,35.8,46.6,6.5,0.8,7.0,4,0,49.8,1.6,1,1,0
STU_07761,Cryptography Lab,ITLBC608,6,above_avg,86.9,83.2,69.1,100.0,88.7,56.9,1.6,0.48,7.0,1,1,49.8,37.1,1,0,0
STU_07761,Data Science Laboratory,ITLBC609,6,above_avg,62.5,86.0,74.3,47.8,62.9,69.2,3.4,0.4,7.0,1,1,49.8,12.7,0,0,0
STU_07761,DevOps Laboratory,ITSBL603,6,above_avg,88.7,68.7,72.4,100.0,100.0,59.1,3.4,0.46,7.0,2,1,49.8,38.9,-1,0,0
STU_07762,Engineering Mathematics-IV,MATH401,4,inconsistent,22.1,73.6,47.4,30.7,4.1,68.0,2.9,0.78,5.82,4,0,57.8,-35.7,0,4,1
STU_07762,Operating Systems,OS401,4,inconsistent,52.2,76.7,71.7,50.0,54.8,81.5,1.7,0.72,5.82,4,0,57.8,-5.6,-1,1,0
STU_07762,Computer Networks,CN401,4,inconsistent,47.3,64.6,47.5,39.8,26.3,66.0,1.4,0.67,5.82,4,0,57.8,-10.5,1,3,1
STU_07762,Software Engineering,SE401,4,inconsistent,66.6,64.3,49.6,52.0,71.9,88.4,0.0,0.5,5.82,4,0,57.8,8.8,1,2,0
STU_07762,Microcontroller & Embedded Systems,MES401,4,inconsistent,79.9,76.4,53.5,89.0,73.8,58.7,4.5,0.75,5.82,4,0,57.8,22.1,1,0,0
STU_07762,Microcontroller Lab,MESL401,4,inconsistent,82.2,67.4,34.8,72.0,84.9,45.3,0.0,0.48,5.82,1,1,57.8,24.4,0,0,0
STU_07762,Computer Networks Lab,CNL401,4,inconsistent,81.6,82.6,47.4,77.5,97.7,69.3,0.4,0.43,5.82,1,1,57.8,23.8,1,0,0
STU_07763,Engineering Mathematics-III,MATH301,3,strong,80.1,85.8,75.0,62.3,53.0,79.4,10.2,0.82,7.94,4,0,52.1,28.0,1,0,0
STU_07763,Data Structures and Algorithms,DSA301,3,strong,69.3,92.1,62.6,73.8,62.8,60.9,7.3,0.68,7.94,4,0,52.1,17.2,0,0,0
STU_07763,Database Management Systems,DBMS301,3,strong,67.9,87.3,78.8,61.6,44.2,65.0,6.2,0.58,7.94,4,0,52.1,15.8,1,0,0
STU_07763,Digital Logic & Design,DLDA301,3,strong,67.9,84.6,79.8,83.6,67.6,78.0,6.5,0.65,7.94,4,0,52.1,15.8,-1,0,0
STU_07763,Python Programming,PYTHON301,3,strong,69.7,88.7,69.7,66.1,94.1,61.3,7.6,0.38,7.94,2,1,52.1,17.6,0,0,0
STU_07763,DSA Laboratory,DSAL301,3,strong,70.2,68.3,71.7,49.0,77.5,46.1,1.2,0.42,7.94,1,1,52.1,18.1,1,1,0
STU_07764,Automata Theory,ITPCC509,5,above_avg,56.8,84.8,59.3,52.6,58.6,70.4,6.4,0.85,6.74,4,0,55.3,1.5,0,1,0
STU_07764,Design & Analysis of Algorithms,ITPCC501,5,above_avg,49.0,67.6,71.2,30.9,35.3,35.9,4.1,0.78,6.74,3,0,55.3,-6.3,0,2,1
STU_07764,Cloud Computing Laboratory,ITLBC506,5,above_avg,66.0,81.0,72.2,50.6,83.0,81.1,0.4,0.44,6.74,1,1,55.3,10.7,0,0,0
STU_07764,Mobile App Development Lab,ITLBC507,5,above_avg,63.2,68.5,39.1,52.2,86.8,65.7,5.5,0.46,6.74,1,1,55.3,7.9,0,1,0
STU_07765,Engineering Mathematics-IV,MATH401,4,average,37.4,93.6,61.2,47.6,23.9,16.0,6.7,0.78,5.79,4,0,56.4,-19.0,0,2,0
STU_07765,Operating Systems,OS401,4,average,58.2,55.2,65.8,40.7,52.0,40.8,6.4,0.72,5.79,4,0,56.4,1.8,0,2,1
STU_07765,Computer Networks,CN401,4,average,36.6,78.2,56.3,25.8,19.7,32.0,7.8,0.67,5.79,4,0,56.4,-19.8,0,3,1
STU_07765,Software Engineering,SE401,4,average,16.3,82.5,66.4,38.3,0.7,41.3,4.6,0.5,5.79,4,0,56.4,-40.1,1,3,1
STU_07765,Microcontroller & Embedded Systems,MES401,4,average,2.0,75.2,73.2,0.0,3.1,51.1,8.2,0.75,5.79,4,0,56.4,-54.4,1,3,1
STU_07765,Microcontroller Lab,MESL401,4,average,47.4,86.4,61.9,51.7,76.3,25.9,3.3,0.48,5.79,1,1,56.4,-9.0,-1,1,0
STU_07765,Computer Networks Lab,CNL401,4,average,52.1,80.7,79.2,56.9,60.6,59.1,1.1,0.43,5.79,1,1,56.4,-4.3,0,1,0
STU_07766,Artificial Intelligence,ITPCC710,7,struggling,17.5,39.7,16.6,29.9,11.6,57.8,3.3,0.7,3.5,4,0,49.8,-32.3,-1,4,1
STU_07766,AI Laboratory,ITLBC711,7,struggling,22.7,44.4,13.4,22.7,11.5,8.5,0.7,0.42,3.5,1,1,49.8,-27.1,-1,4,1
STU_07766,Data Analytics Lab,ITLBC712,7,struggling,24.2,49.4,40.8,33.6,32.7,34.6,2.2,0.38,3.5,1,1,49.8,-25.6,0,4,1
STU_07767,Artificial Intelligence,ITPCC710,7,above_avg,53.1,78.6,60.5,51.2,33.7,93.3,5.0,0.7,6.53,4,0,61.9,-8.8,0,2,1
STU_07767,AI Laboratory,ITLBC711,7,above_avg,44.0,73.2,65.0,23.9,62.3,82.9,2.3,0.42,6.53,1,1,61.9,-17.9,0,2,0
STU_07767,Data Analytics Lab,ITLBC712,7,above_avg,67.9,100.0,55.0,61.9,79.2,51.4,1.1,0.38,6.53,1,1,61.9,6.0,0,0,0
STU_07768,Engineering Mathematics-III,MATH301,3,average,34.5,76.1,22.4,50.1,34.8,58.7,5.3,0.82,6.32,4,0,51.5,-17.0,0,3,1
STU_07768,Data Structures and Algorithms,DSA301,3,average,29.2,72.6,50.7,2.9,6.5,70.3,8.4,0.68,6.32,4,0,51.5,-22.3,1,3,1
STU_07768,Database Management Systems,DBMS301,3,average,48.5,62.0,58.1,68.0,67.3,35.0,6.2,0.58,6.32,4,0,51.5,-3.0,-1,2,0
STU_07768,Digital Logic & Design,DLDA301,3,average,34.7,75.1,41.8,23.1,62.7,46.6,5.6,0.65,6.32,4,0,51.5,-16.8,0,3,1
STU_07768,Python Programming,PYTHON301,3,average,67.8,87.4,50.0,42.0,90.8,49.7,5.1,0.38,6.32,2,1,51.5,16.3,0,1,0
STU_07768,DSA Laboratory,DSAL301,3,average,64.0,70.6,34.7,46.0,68.8,54.9,3.6,0.42,6.32,1,1,51.5,12.5,0,1,0
STU_07769,Automata Theory,ITPCC509,5,failing,2.0,24.1,13.8,0.0,4.2,25.0,0.0,0.85,0.12,4,0,58.8,-56.8,-1,4,1
STU_07769,Design & Analysis of Algorithms,ITPCC501,5,failing,2.0,32.0,33.3,0.0,35.2,5.0,1.0,0.78,0.12,3,0,58.8,-56.8,-1,4,1
STU_07769,Cloud Computing Laboratory,ITLBC506,5,failing,9.7,18.8,33.8,21.3,30.4,5.0,0.6,0.44,0.12,1,1,58.8,-49.1,0,4,1
STU_07769,Mobile App Development Lab,ITLBC507,5,failing,2.0,25.3,12.2,0.0,29.1,29.6,2.8,0.46,0.12,1,1,58.8,-56.8,0,4,1
STU_07770,Engineering Mathematics-III,MATH301,3,strong,55.6,93.2,76.9,20.8,52.4,46.5,12.5,0.82,7.95,4,0,73.9,-18.3,1,1,0
STU_07770,Data Structures and Algorithms,DSA301,3,strong,62.7,93.0,88.7,27.4,61.4,66.1,6.0,0.68,7.95,4,0,73.9,-11.2,0,1,0
STU_07770,Database Management Systems,DBMS301,3,strong,54.6,96.6,92.6,63.6,58.8,59.3,7.2,0.58,7.95,4,0,73.9,-19.3,0,1,0
STU_07770,Digital Logic & Design,DLDA301,3,strong,78.9,90.0,77.0,89.9,91.6,51.7,6.0,0.65,7.95,4,0,73.9,5.0,0,0,0
STU_07770,Python Programming,PYTHON301,3,strong,83.3,87.8,78.0,100.0,80.5,74.0,3.4,0.38,7.95,2,1,73.9,9.4,0,0,0
STU_07770,DSA Laboratory,DSAL301,3,strong,75.1,84.8,85.4,78.8,82.8,50.4,0.0,0.42,7.95,1,1,73.9,1.2,0,0,0
STU_07771,Automata Theory,ITPCC509,5,above_avg,43.7,85.8,69.5,12.7,39.3,45.4,6.6,0.85,6.6,4,0,48.8,-5.1,0,2,0
STU_07771,Design & Analysis of Algorithms,ITPCC501,5,above_avg,49.1,85.6,64.9,75.0,37.8,77.3,4.3,0.78,6.6,3,0,48.8,0.3,0,1,0
STU_07771,Cloud Computing Laboratory,ITLBC506,5,above_avg,63.8,84.0,89.5,45.8,78.3,55.0,3.2,0.44,6.6,1,1,48.8,15.0,1,1,0
STU_07771,Mobile App Development Lab,ITLBC507,5,above_avg,75.9,82.4,64.1,63.0,74.1,51.6,1.8,0.46,6.6,1,1,48.8,27.1,0,0,0
STU_07772,Automata Theory,ITPCC509,5,topper,89.7,80.7,100.0,91.4,88.0,81.7,15.0,0.85,6.74,4,0,50.0,39.7,0,0,0
STU_07772,Design & Analysis of Algorithms,ITPCC501,5,topper,88.5,86.9,91.3,85.3,100.0,95.6,14.0,0.78,6.74,3,0,50.0,38.5,1,0,0
STU_07772,Cloud Computing Laboratory,ITLBC506,5,topper,98.5,96.0,100.0,100.0,100.0,72.7,5.6,0.44,6.74,1,1,50.0,48.5,-1,0,0
STU_07772,Mobile App Development Lab,ITLBC507,5,topper,94.3,81.4,92.6,70.5,100.0,87.8,3.9,0.46,6.74,1,1,50.0,44.3,1,0,0
STU_07773,Engineering Mathematics-IV,MATH401,4,struggling,18.2,42.1,16.3,20.6,0.0,2.0,5.2,0.78,2.79,4,0,58.3,-40.1,-1,4,1
STU_07773,Operating Systems,OS401,4,struggling,16.1,48.7,11.0,19.1,17.0,31.9,4.2,0.72,2.79,4,0,58.3,-42.2,0,4,1
STU_07773,Computer Networks,CN401,4,struggling,2.0,42.4,27.3,0.0,0.0,30.2,2.6,0.67,2.79,4,0,58.3,-56.3,-1,4,1
STU_07773,Software Engineering,SE401,4,struggling,24.5,29.0,28.9,20.3,33.1,9.0,4.2,0.5,2.79,4,0,58.3,-33.8,0,4,1
STU_07773,Microcontroller & Embedded Systems,MES401,4,struggling,2.1,49.7,17.2,4.4,0.0,28.6,2.5,0.75,2.79,4,0,58.3,-56.2,-1,4,1
STU_07773,Microcontroller Lab,MESL401,4,struggling,2.0,42.9,2.9,16.5,0.0,13.1,0.8,0.48,2.79,1,1,58.3,-56.3,-1,4,1
STU_07773,Computer Networks Lab,CNL401,4,struggling,34.3,38.2,23.4,25.6,59.1,23.2,1.7,0.43,2.79,1,1,58.3,-24.0,0,4,1
STU_07774,Automata Theory,ITPCC509,5,improving,33.2,85.7,72.2,11.8,29.0,40.3,13.7,0.85,5.45,4,0,50.8,-17.6,1,3,1
STU_07774,Design & Analysis of Algorithms,ITPCC501,5,improving,32.4,76.6,77.4,17.7,11.0,64.5,7.9,0.78,5.45,3,0,50.8,-18.4,1,3,1
STU_07774,Cloud Computing Laboratory,ITLBC506,5,improving,47.7,97.3,69.4,38.2,66.3,43.2,6.5,0.44,5.45,1,1,50.8,-3.1,1,1,0
STU_07774,Mobile App Development Lab,ITLBC507,5,improving,48.8,83.6,73.7,54.0,52.0,62.2,2.3,0.46,5.45,1,1,50.8,-2.0,1,1,0
STU_07775,Engineering Mathematics-IV,MATH401,4,below_avg,41.6,40.3,31.4,48.5,43.6,33.7,2.2,0.78,3.95,4,0,53.6,-12.0,1,3,1
STU_07775,Operating Systems,OS401,4,below_avg,6.7,51.3,22.5,0.6,0.0,34.5,4.1,0.72,3.95,4,0,53.6,-46.9,0,4,1
STU_07775,Computer Networks,CN401,4,below_avg,46.0,54.4,21.8,44.8,53.7,24.7,2.6,0.67,3.95,4,0,53.6,-7.6,1,3,1
STU_07775,Software Engineering,SE401,4,below_avg,53.9,34.2,28.8,44.3,60.0,40.5,3.8,0.5,3.95,4,0,53.6,0.3,0,4,1
STU_07775,Microcontroller & Embedded Systems,MES401,4,below_avg,34.4,47.4,46.9,30.7,42.5,51.5,4.2,0.75,3.95,4,0,53.6,-19.2,1,4,1
STU_07775,Microcontroller Lab,MESL401,4,below_avg,59.6,50.7,26.3,54.8,80.1,54.7,4.0,0.48,3.95,1,1,53.6,6.0,1,2,1
STU_07775,Computer Networks Lab,CNL401,4,below_avg,22.6,39.9,22.8,16.3,17.4,24.1,4.4,0.43,3.95,1,1,53.6,-31.0,0,4,1
STU_07776,Engineering Mathematics-III,MATH301,3,above_avg,47.7,89.2,78.8,51.5,54.5,70.9,9.2,0.82,5.92,4,0,44.1,3.6,0,1,0
STU_07776,Data Structures and Algorithms,DSA301,3,above_avg,57.1,79.5,54.9,66.4,43.2,65.7,8.1,0.68,5.92,4,0,44.1,13.0,0,1,0
STU_07776,Database Management Systems,DBMS301,3,above_avg,43.4,84.0,52.7,43.1,57.0,59.1,11.0,0.58,5.92,4,0,44.1,-0.7,1,2,0
STU_07776,Digital Logic & Design,DLDA301,3,above_avg,58.2,74.9,62.9,60.8,46.4,53.7,11.8,0.65,5.92,4,0,44.1,14.1,-1,1,0
STU_07776,Python Programming,PYTHON301,3,above_avg,73.0,91.0,62.3,80.1,99.0,59.9,0.7,0.38,5.92,2,1,44.1,28.9,1,0,0
STU_07776,DSA Laboratory,DSAL301,3,above_avg,79.8,76.5,58.9,83.4,76.7,52.1,3.0,0.42,5.92,1,1,44.1,35.7,1,0,0
STU_07777,Cryptography & Network Security,ITPCC611,6,below_avg,2.0,76.0,33.9,0.0,23.2,42.5,3.8,0.8,3.28,4,0,62.7,-60.7,0,3,1
STU_07777,Cryptography Lab,ITLBC608,6,below_avg,50.4,67.8,62.1,53.7,66.1,22.8,0.0,0.48,3.28,1,1,62.7,-12.3,0,2,1
STU_07777,Data Science Laboratory,ITLBC609,6,below_avg,32.4,63.9,49.3,24.9,42.0,44.9,0.4,0.4,3.28,1,1,62.7,-30.3,0,4,1
STU_07777,DevOps Laboratory,ITSBL603,6,below_avg,38.3,63.3,64.6,40.2,40.1,21.9,0.0,0.46,3.28,2,1,62.7,-24.4,1,2,0
STU_07778,Engineering Mathematics-III,MATH301,3,average,19.9,91.0,74.2,0.0,10.8,25.3,3.9,0.82,5.23,4,0,53.2,-33.3,0,3,1
STU_07778,Data Structures and Algorithms,DSA301,3,average,51.8,82.8,60.8,48.9,53.9,30.3,3.2,0.68,5.23,4,0,53.2,-1.4,0,2,0
STU_07778,Database Management Systems,DBMS301,3,average,48.4,80.8,51.4,39.0,62.9,57.3,3.8,0.58,5.23,4,0,53.2,-4.8,0,2,0
STU_07778,Digital Logic & Design,DLDA301,3,average,14.6,87.8,45.9,10.6,31.1,54.8,2.9,0.65,5.23,4,0,53.2,-38.6,-1,4,1
STU_07778,Python Programming,PYTHON301,3,average,37.0,78.2,59.1,43.9,41.1,40.6,2.2,0.38,5.23,2,1,53.2,-16.2,1,2,0
STU_07778,DSA Laboratory,DSAL301,3,average,61.4,79.8,67.0,47.1,61.1,33.6,1.1,0.42,5.23,1,1,53.2,8.2,1,1,0
STU_07779,Artificial Intelligence,ITPCC710,7,struggling,23.5,35.1,31.0,31.3,30.2,27.9,4.4,0.7,3.27,4,0,73.5,-50.0,0,4,1
STU_07779,AI Laboratory,ITLBC711,7,struggling,34.8,40.5,17.5,25.5,64.3,56.1,0.0,0.42,3.27,1,1,73.5,-38.7,-1,4,1
STU_07779,Data Analytics Lab,ITLBC712,7,struggling,55.5,27.6,30.2,53.5,68.0,25.6,0.0,0.38,3.27,1,1,73.5,-18.0,-1,2,0
STU_07780,Engineering Mathematics-III,MATH301,3,below_avg,7.6,50.8,45.5,16.6,0.0,25.6,3.8,0.82,2.87,4,0,35.5,-27.9,0,4,1
STU_07780,Data Structures and Algorithms,DSA301,3,below_avg,15.5,70.1,54.1,27.2,0.0,48.1,5.7,0.68,2.87,4,0,35.5,-20.0,-1,4,1
STU_07780,Database Management Systems,DBMS301,3,below_avg,17.9,55.8,51.3,33.4,17.5,49.1,4.7,0.58,2.87,4,0,35.5,-17.6,0,4,1
STU_07780,Digital Logic & Design,DLDA301,3,below_avg,48.0,64.2,46.0,46.9,75.6,28.3,2.6,0.65,2.87,4,0,35.5,12.5,-1,2,0
STU_07780,Python Programming,PYTHON301,3,below_avg,34.1,55.3,52.3,46.0,64.5,39.5,4.3,0.38,2.87,2,1,35.5,-1.4,1,3,1
STU_07780,DSA Laboratory,DSAL301,3,below_avg,29.8,52.9,35.9,49.1,42.3,22.8,0.0,0.42,2.87,1,1,35.5,-5.7,1,4,1
STU_07781,Engineering Mathematics-IV,MATH401,4,average,29.9,64.6,58.2,16.9,19.6,58.1,2.0,0.78,4.65,4,0,56.5,-26.6,0,3,1
STU_07781,Operating Systems,OS401,4,average,46.4,68.0,49.2,50.9,24.9,34.5,4.9,0.72,4.65,4,0,56.5,-10.1,0,2,1
